Title and Day Published,Title,Publish Date,Publish Time (EST),Days Since Published,Views,Views per Day,Likes,Like to View Ratio,Comments,Comment to View Ratio,Duration in Seconds,Duration in Minutes
"Paying People $10,000 To Eat Ghost Pepper - (2019-06-01)","Paying People $10,000 To Eat Ghost Pepper",2019-06-01,2019-06-01 15:05:01,1326,38977072,29394.5,1104767,0.028344022352422983,36316,0.0009317272472390948,886,14.767
24 Hours In The Most Haunted Place On Earth - (2019-05-30),24 Hours In The Most Haunted Place On Earth,2019-05-30,2019-05-30 15:07:01,1328,76027662,57249.7,2142883,0.02818557014156242,127485,0.0016768238907570248,907,15.117
I Bought Everything In A Store - Challenge - (2019-05-18),I Bought Everything In A Store - Challenge,2019-05-18,2019-05-18 15:05:02,1340,122249813,91231.2,3795346,0.031045822540440204,183724,0.0015028571045748757,1016,16.933
World's Largest Bowl Of Cereal - (2019-05-15),World's Largest Bowl Of Cereal,2019-05-15,2019-05-15 16:05:01,1343,114307182,85113.3,2115058,0.01850328179728899,81850,0.0007160529948153214,942,15.7
Spending 24 Hours In A City With No Laws - (2019-05-07),Spending 24 Hours In A City With No Laws,2019-05-07,2019-05-07 16:00:01,1351,120093376,88892.2,2284787,0.01902508761182632,66153,0.0005508463680794518,869,14.483
"Giving $10,000 To Random People And Saying Nothing - (2019-04-30)","Giving $10,000 To Random People And Saying Nothing",2019-04-30,2019-04-30 15:00:06,1358,62473400,46004.0,1516464,0.024273754910089734,50165,0.0008029817490323882,959,15.983
Molten Lava Vs Giant Ice Block Experiment - (2019-04-27),Molten Lava Vs Giant Ice Block Experiment,2019-04-27,2019-04-27 15:00:02,1361,76819385,56443.3,1588894,0.020683503258975583,42860,0.000557932089667211,458,7.633
"Anything You Can Carry, I'll Pay For Challenge - (2019-04-20)","Anything You Can Carry, I'll Pay For Challenge",2019-04-20,2019-04-20 15:00:03,1368,79783798,58321.5,1633344,0.020472126433489668,93141,0.001167417474911385,909,15.15
Homeless Man Buys A Lamborghini - (2019-04-18),Homeless Man Buys A Lamborghini,2019-04-18,2019-04-18 15:05:00,1370,116580158,85095.0,3180075,0.027278012438446,76879,0.0006594518425682696,860,14.333
Playing Battleship With Real Ships - (2019-04-06),Playing Battleship With Real Ships,2019-04-06,2019-04-06 15:05:58,1382,34843150,25212.1,965459,0.027708717495404406,35751,0.0010260553365582618,932,15.533
"Donating $100,000 To Shroud In Real Life - (2019-04-04)","Donating $100,000 To Shroud In Real Life",2019-04-04,2019-04-04 16:05:59,1384,31530140,22781.9,875447,0.027765401612552306,21381,0.0006781130689556088,854,14.233
"Last To Leave The Tesla, Keeps It Challenge - (2019-03-29)","Last To Leave The Tesla, Keeps It Challenge",2019-03-29,2019-03-29 16:05:00,1390,87026522,62609.0,1642961,0.018878853965920872,44973,0.0005167734957855721,1109,18.483
"Donating $100,000 To Streamers With 0 Viewers - (2019-03-24)","Donating $100,000 To Streamers With 0 Viewers",2019-03-24,2019-03-24 15:00:04,1395,68919687,49404.8,2555289,0.03707632914815762,71136,0.0010321579086683896,877,14.617
Surviving 24 Hours Straight In A Desert - (2019-03-16),Surviving 24 Hours Straight In A Desert,2019-03-16,2019-03-16 15:05:00,1403,105770693,75388.9,2272594,0.02148604623399792,91785,0.0008677734578140658,844,14.067
"$200,000 Youtuber Battle Royale - (2019-03-12)","$200,000 Youtuber Battle Royale",2019-03-12,2019-03-12 17:00:00,1407,47004028,33407.3,1640056,0.03489181820758,145473,0.003094904972824882,1584,26.4
Surprising Strangers With 100 Zombies - Experiment - (2019-03-03),Surprising Strangers With 100 Zombies - Experiment,2019-03-03,2019-03-03 17:04:59,1416,56918568,40196.7,1718036,0.03018410442089829,57927,0.0010177171006832077,721,12.017
I Gave A Homeless Man A Home - (2019-02-28),I Gave A Homeless Man A Home,2019-02-28,2019-02-28 17:06:00,1419,70162303,49444.9,2061096,0.029376116687617852,115007,0.0016391565710150648,802,13.367
Standing Still For 24 Hours Straight - Statue Challenge - (2019-02-22),Standing Still For 24 Hours Straight - Statue Challenge,2019-02-22,2019-02-22 17:05:59,1425,72299300,50736.4,1485687,0.020549120115962397,36904,0.0005104337109764548,1096,18.267
Giant Monopoly Game With Real Money - (2019-02-15),Giant Monopoly Game With Real Money,2019-02-15,2019-02-15 17:05:00,1432,74069059,51724.2,1717442,0.023187036843548937,67913,0.0009168875764980354,943,15.717
I Spent 24 Hours Straight In Insane Asylum - (2019-02-10),I Spent 24 Hours Straight In Insane Asylum,2019-02-10,2019-02-10 16:05:00,1437,103315845,71896.9,2097691,0.02030367171656971,136232,0.0013185973555169587,956,15.933
I Advertised Pewdiepie At The Super Bowl - (2019-02-04),I Advertised Pewdiepie At The Super Bowl,2019-02-04,2019-02-04 17:00:01,1443,41849798,29001.9,1251891,0.029913907828181156,67260,0.0016071762162388455,765,12.75
I Went Back To 1st Grade For A Day - (2019-01-31),I Went Back To 1st Grade For A Day,2019-01-31,2019-01-31 17:05:00,1447,143235070,98987.6,2630263,0.018363261176190998,137737,0.0009616150569829023,1066,17.767
I Opened The World’s Cheapest Store - (2019-01-26),I Opened The World’s Cheapest Store,2019-01-26,2019-01-26 16:05:00,1452,40560673,27934.3,1142967,0.028179192194370147,85580,0.002109925542902111,919,15.317
I Put 10 Million Legos in Friend's House - (2019-01-18),I Put 10 Million Legos in Friend's House,2019-01-18,2019-01-18 17:04:59,1460,53579871,36698.5,1040453,0.01941872909697748,60479,0.0011287634492438401,917,15.283
Make This Video The Most Liked Video On Youtube - (2019-01-16),Make This Video The Most Liked Video On Youtube,2019-01-16,2019-01-16 17:05:01,1462,107971927,73852.2,21308425,0.1973515300880015,281030,0.0026028061905387684,791,13.183
"20,000 Magnets Vs A Car - (2019-01-14)","20,000 Magnets Vs A Car",2019-01-14,2019-01-14 17:05:00,1464,31614022,21594.3,751771,0.02377966966683328,24444,0.0007732012079956167,723,12.05
"Eating A $10,000 Golden Steak (24k Gold) - (2019-01-11)","Eating A $10,000 Golden Steak (24k Gold)",2019-01-11,2019-01-11 17:05:00,1467,110643972,75421.9,1870994,0.01691004006978347,90323,0.0008163390952739838,990,16.5
Last To Take Hand Off House Keeps It! - (2019-01-08),Last To Take Hand Off House Keeps It!,2019-01-08,2019-01-08 16:05:00,1470,64205669,43677.3,1217830,0.01896763975779148,44033,0.0006858117154732863,1050,17.5
"I Gave Him One Hour To Spend $100,000! - (2019-01-01)","I Gave Him One Hour To Spend $100,000!",2019-01-01,2019-01-01 16:05:01,1477,68734585,46536.6,1418920,0.02064346500382595,69643,0.0010132162724194814,830,13.833
"How I Gave Away $1,000,000 - (2018-12-25)","How I Gave Away $1,000,000",2018-12-25,2018-12-25 16:05:01,1484,14244254,9598.6,491081,0.03447572614192362,34906,0.0024505319829315033,914,15.233
"Giving $100,000 To A Homeless Person - (2018-12-23)","Giving $100,000 To A Homeless Person",2018-12-23,2018-12-23 16:00:01,1486,30659420,20632.2,1020249,0.03327685259538504,72676,0.0023704297080636228,884,14.733
I Spent 24 Hours Straight In Prison - Challenge - (2018-12-19),I Spent 24 Hours Straight In Prison - Challenge,2018-12-19,2018-12-19 16:05:02,1490,94516796,63434.1,1805918,0.019106847422123787,76063,0.0008047564371521862,892,14.867
Donating $10000 To Pewdiepie - (2018-12-16),Donating $10000 To Pewdiepie,2018-12-16,2018-12-16 16:05:02,1493,45981245,30797.9,1723055,0.03747299578338951,51188,0.001113236494575125,915,15.25
"Last Youtuber To Leave Wins $100,000 - Challenge - (2018-12-12)","Last Youtuber To Leave Wins $100,000 - Challenge",2018-12-12,2018-12-12 16:00:02,1497,78590812,52498.9,1909699,0.024299265415402505,97797,0.0012443821041065208,1479,24.65
I Put Millions Of Pennies In My Friends Backyard - (2018-12-08),I Put Millions Of Pennies In My Friends Backyard,2018-12-08,2018-12-08 16:05:02,1501,97897042,65221.2,1879937,0.01920320534301741,60048,0.0006133791049580436,881,14.683
Surprising TFue With A Fortnite Battle Bus In Real Life - (2018-12-07),Surprising TFue With A Fortnite Battle Bus In Real Life,2018-12-07,2018-12-07 17:11:00,1502,97451611,64881.2,1848464,0.0189680189073529,64398,0.0006608202710984429,865,14.417
I Built A Giant House Using Only Legos - (2018-12-02),I Built A Giant House Using Only Legos,2018-12-02,2018-12-02 15:05:01,1507,61094599,40540.5,1029055,0.016843632937176656,50614,0.0008284529373864946,829,13.817
"Last To Leave Slime Pit Wins $20,000 - Challenge - (2018-11-30)","Last To Leave Slime Pit Wins $20,000 - Challenge",2018-11-30,2018-11-30 16:11:01,1509,96504964,63952.9,1809787,0.018753304752281964,71134,0.0007371019795416949,1088,18.133
"Saying Pewdiepie 100,000 Times - (2018-11-25)","Saying Pewdiepie 100,000 Times",2018-11-25,2018-11-25 16:07:01,1514,24723027,16329.6,1652060,0.06682272360904674,174303,0.00705022892221086,42520,708.667
Destroyed Friend's House And Bought Him A New One - (2018-11-24),Destroyed Friend's House And Bought Him A New One,2018-11-24,2018-11-24 16:06:01,1515,41840891,27617.7,1109506,0.026517265131853908,70291,0.0016799594444582933,878,14.633
I Put 100 Million Orbeez In My Friend's Backyard - (2018-11-22),I Put 100 Million Orbeez In My Friend's Backyard,2018-11-22,2018-11-22 16:08:01,1517,177352587,116910.1,4519452,0.025482864820009644,138087,0.000778601554878926,885,14.75
"Spending $40,000 In One Hour Challenge - (2018-11-17)","Spending $40,000 In One Hour Challenge",2018-11-17,2018-11-17 16:06:02,1522,43346240,28479.8,922422,0.02128032327602117,56442,0.001302119860915272,843,14.05
"Giving My 10,000,000th Subscriber 10,000,000 ___ - (2018-11-13)","Giving My 10,000,000th Subscriber 10,000,000 ___",2018-11-13,2018-11-13 16:05:04,1526,24872957,16299.4,684503,0.02751996877572699,32337,0.0013000866764655283,1099,18.317
"$10,000 Games Of Rock Paper Scissors - (2018-11-04)","$10,000 Games Of Rock Paper Scissors",2018-11-04,2018-11-04 16:05:02,1535,18042109,11753.8,510963,0.028320580482026795,25934,0.001437415104852764,787,13.117
"Last To Remove Hand, Gets Lamborghini Challenge - (2018-11-02)","Last To Remove Hand, Gets Lamborghini Challenge",2018-11-02,2018-11-02 15:05:01,1537,74628599,48554.7,1481431,0.019850714335398416,75138,0.0010068258148595286,1187,19.783
"You Pick The Right Cup, You Win $100,000! - (2018-10-28)","You Pick The Right Cup, You Win $100,000!",2018-10-28,2018-10-28 15:06:01,1542,35696088,23149.2,979053,0.027427459277890618,36597,0.0010252383958712786,1055,17.583
I Bought Every Billboard In My City For This - (2018-10-26),I Bought Every Billboard In My City For This,2018-10-26,2018-10-26 16:06:02,1544,37989546,24604.6,1323666,0.03484290125499263,111117,0.0029249362443025772,931,15.517
"Ordering Water Then Tipping $30,000 - (2018-10-23)","Ordering Water Then Tipping $30,000",2018-10-23,2018-10-23 15:11:02,1547,42602439,27538.7,1143290,0.026836256957025396,47662,0.001118762238002383,723,12.05
"I Spent $50,000 On Lottery Tickets And Won ____ - (2018-10-19)","I Spent $50,000 On Lottery Tickets And Won ____",2018-10-19,2018-10-19 16:05:02,1551,30671189,19775.1,746506,0.024338997748016875,34839,0.0011358868415567457,1014,16.9
"Last To Leave Circle Wins $10,000 - Challenge - (2018-10-12)","Last To Leave Circle Wins $10,000 - Challenge",2018-10-12,2018-10-12 17:05:04,1558,81825974,52519.9,1421190,0.017368445867812096,60238,0.0007361721108263251,996,16.6
I Spent 24 Hours Straight In Slime - (2018-10-09),I Spent 24 Hours Straight In Slime,2018-10-09,2018-10-09 15:05:02,1561,40266309,25795.2,907778,0.022544355878260407,34238,0.0008502890096035373,878,14.633
"Surprising Tfue With $10,000 Live - Fortnite - (2018-10-04)","Surprising Tfue With $10,000 Live - Fortnite",2018-10-04,2018-10-04 15:07:01,1566,69978307,44686.0,1485796,0.021232237013107506,47957,0.0006853123783060371,923,15.383
"I Spent $30,000 On Lottery Tickets And Won ____ - (2018-09-28)","I Spent $30,000 On Lottery Tickets And Won ____",2018-09-28,2018-09-28 16:05:00,1572,16872323,10733.0,423248,0.025085342427358697,22840,0.0013536962278401143,1052,17.533
Flat Earth PROVEN By Independent Research - (2018-09-22),Flat Earth PROVEN By Independent Research,2018-09-22,2018-09-22 15:05:01,1578,27017309,17121.2,782108,0.028948404891101478,140440,0.005198149082871281,712,11.867
Things That SHOULDN'T Be Sold On Amazon - (2018-09-21),Things That SHOULDN'T Be Sold On Amazon,2018-09-21,2018-09-21 17:06:01,1579,103145351,65323.2,1595347,0.015466979214603672,52095,0.0005050639655101857,846,14.1
"Surprising My 8,000,000th Subscriber With 8,000,000 ___ - (2018-09-19)","Surprising My 8,000,000th Subscriber With 8,000,000 ___",2018-09-19,2018-09-19 15:05:01,1581,27333372,17288.7,486037,0.0177818163086501,19061,0.0006973526720376835,1132,18.867
"I Donated $25,000 To Random Kids Streaming Fortnite - (2018-09-14)","I Donated $25,000 To Random Kids Streaming Fortnite",2018-09-14,2018-09-14 15:09:01,1586,62227952,39235.8,1283507,0.02062589172145662,40715,0.0006542879637112274,1057,17.617
I Hope This Magic Trick Works - (2018-09-11),I Hope This Magic Trick Works,2018-09-11,2018-09-11 16:13:59,1589,42169640,26538.5,716882,0.0169999554181634,20000,0.0004742748574566916,982,16.367
Can A Glowing 1000 Degree Sword Slice A Car In Half? - (2018-09-06),Can A Glowing 1000 Degree Sword Slice A Car In Half?,2018-09-06,2018-09-06 16:09:00,1594,66957073,42005.7,1117845,0.016694950210861217,39174,0.0005850614168872048,613,10.217
Rocket League In Real Life! - (2018-09-01),Rocket League In Real Life!,2018-09-01,2018-09-01 16:08:58,1599,27864791,17426.4,538674,0.0193317078889987,16834,0.0006041315723487752,775,12.917
Destroying My Friend's Car And Surprising Him With A New One - Slime - (2018-08-28),Destroying My Friend's Car And Surprising Him With A New One - Slime,2018-08-28,2018-08-28 17:08:59,1603,94289484,58820.6,2099929,0.02227108380400088,65892,0.0006988266050962799,971,16.183
Spending 24 Hours Straight Under Water Challenge - (2018-08-24),Spending 24 Hours Straight Under Water Challenge,2018-08-24,2018-08-24 17:09:00,1607,107497684,66893.4,2803942,0.026083743348368323,105266,0.0009792397015734777,911,15.183
"Attempting The Impossible Maze - $10,000 Challenge - (2018-08-15)","Attempting The Impossible Maze - $10,000 Challenge",2018-08-15,2018-08-15 16:08:59,1616,54813293,33919.1,1003409,0.018305942684377675,33263,0.0006068418476518095,1187,19.783
"Donating $100,000 To A Random Fortnite Streamer - (2018-08-05)","Donating $100,000 To A Random Fortnite Streamer",2018-08-05,2018-08-05 17:00:00,1626,51202328,31489.7,1086565,0.021221007763553252,51541,0.0010066143867521024,1382,23.033
Moving 10 Pounds Using ONLY Sound - (2018-08-02),Moving 10 Pounds Using ONLY Sound,2018-08-02,2018-08-02 16:09:00,1629,43884780,26939.7,1196614,0.027267175544687702,51239,0.0011675801952294167,826,13.767
Returning Destroyed Rental Cars Prank - (2018-07-27),Returning Destroyed Rental Cars Prank,2018-07-27,2018-07-27 16:09:00,1635,35465334,21691.3,602250,0.016981371160920126,17990,0.0005072559023411425,630,10.5
"I Gave My 6,000,000th Subscriber 6,000,000 ____ - (2018-07-25)","I Gave My 6,000,000th Subscriber 6,000,000 ____",2018-07-25,2018-07-25 16:11:00,1637,17348694,10597.9,394926,0.022764019009154233,33404,0.0019254475293644581,1113,18.55
"Can 1,000 Fans At Max Speed Push A Car? - (2018-07-17)","Can 1,000 Fans At Max Speed Push A Car?",2018-07-17,2018-07-17 16:41:02,1645,27236860,16557.4,605805,0.022242101328860963,37689,0.0013837498155073677,743,12.383
"I Donated $50,000 To Ninja - Fortnite - (2018-07-14)","I Donated $50,000 To Ninja - Fortnite",2018-07-14,2018-07-14 16:06:00,1648,95019804,57657.6,2121827,0.02233036599401952,61882,0.0006512537112789667,1322,22.033
I Ubered Random People In A Tank - (2018-07-11),I Ubered Random People In A Tank,2018-07-11,2018-07-11 16:16:00,1651,29152879,17657.7,856724,0.029387286243667394,45232,0.0015515448748646746,604,10.067
World's Hottest Substance Vs Coldest Substance - (2018-06-30),World's Hottest Substance Vs Coldest Substance,2018-06-30,2018-06-30 16:09:00,1662,84990261,51137.3,1577640,0.018562597425133217,54424,0.0006403557226397975,712,11.867
The Real Way Dinosaurs Went Extinct - (2018-06-28),The Real Way Dinosaurs Went Extinct,2018-06-28,2018-06-28 16:12:01,1664,26649904,16015.6,745678,0.027980513550818046,44485,0.0016692367822413168,351,5.85
I Donated $1000 Every Time She Blinked - Fortnite Streamers - (2018-06-24),I Donated $1000 Every Time She Blinked - Fortnite Streamers,2018-06-24,2018-06-24 16:10:00,1668,21099737,12649.7,633599,0.0300287629177558,25458,0.0012065553234146948,946,15.767
I Built A Working Car Using Only LEGOS - (2018-06-23),I Built A Working Car Using Only LEGOS,2018-06-23,2018-06-23 16:09:58,1669,71548700,42869.2,1637758,0.022890115403913697,102484,0.001432367045103545,750,12.5
Do Water Repellent Shoes Actually Work? - (2018-06-22),Do Water Repellent Shoes Actually Work?,2018-06-22,2018-06-22 17:11:00,1670,105988794,63466.3,1565448,0.014769938791831144,65080,0.0006140271772504554,699,11.65
"We Drove 3,000 Miles For The World's Best Burger - (2018-06-09)","We Drove 3,000 Miles For The World's Best Burger",2018-06-09,2018-06-09 16:13:59,1683,51296009,30478.9,1197166,0.023338384863430605,97790,0.0019063861284023091,926,15.433
"I Gave My 5,000,000th Subscriber 5,000,000 ______ - (2018-06-08)","I Gave My 5,000,000th Subscriber 5,000,000 ______",2018-06-08,2018-06-08 17:36:59,1684,11092962,6587.3,293198,0.02643099291244304,19671,0.0017732865216702266,712,11.867
I Made Money Grow On Trees - (2018-06-01),I Made Money Grow On Trees,2018-06-01,2018-06-01 17:09:00,1691,16954256,10026.2,431840,0.02547089061295288,37525,0.002213308563938164,634,10.567
I Took Apart My Friends Car And Put It In His Room - (2018-05-25),I Took Apart My Friends Car And Put It In His Room,2018-05-25,2018-05-25 17:41:59,1698,15457525,9103.4,311334,0.020141258060394532,12494,0.0008082794625918445,734,12.233
How Many Rubber Bands Does It Take To Snap A Safe? - (2018-05-22),How Many Rubber Bands Does It Take To Snap A Safe?,2018-05-22,2018-05-22 17:14:01,1701,36236000,21302.8,905201,0.0249807097913677,46192,0.0012747543879015344,616,10.267
Pulling Cars Over Using A Toy Police Car - (2018-05-13),Pulling Cars Over Using A Toy Police Car,2018-05-13,2018-05-13 16:10:01,1710,24153278,14124.7,543075,0.02248452570288803,19457,0.000805563534688749,816,13.6
"I Gave $500,000 To Random People - (2018-05-11)","I Gave $500,000 To Random People",2018-05-11,2018-05-11 17:40:59,1712,14546229,8496.6,445957,0.030657911407829478,31955,0.002196789284700523,903,15.05
How Many Toy Cars Does It Take To Pull A Real Car? - (2018-05-04),How Many Toy Cars Does It Take To Pull A Real Car?,2018-05-04,2018-05-04 17:08:58,1719,39761844,23130.8,750949,0.0188861713757541,27565,0.0006932525563955233,708,11.8
"I Gave $20,000 To People From An Ice Cream Truck - (2018-05-02)","I Gave $20,000 To People From An Ice Cream Truck",2018-05-02,2018-05-02 17:11:00,1721,14516031,8434.6,346083,0.023841434342486593,21707,0.001495381209918882,822,13.7
$10000 Ice Sculpture Vs Flame - (2018-05-01),$10000 Ice Sculpture Vs Flame,2018-05-01,2018-05-01 17:09:00,1722,23099286,13414.2,498725,0.021590494182374294,31094,0.001346102212856276,909,15.15
"Can 1,000 Rolls Of Duct Tape Stop A Car?? - (2018-04-30)","Can 1,000 Rolls Of Duct Tape Stop A Car??",2018-04-30,2018-04-30 17:09:00,1723,26219275,15217.2,542620,0.020695461640339027,25339,0.0009664264172064254,623,10.383
Winning A Game Of Fortnite In The Middle Of The Ocean - (2018-04-25),Winning A Game Of Fortnite In The Middle Of The Ocean,2018-04-25,2018-04-25 17:09:02,1728,30830312,17841.6,783502,0.025413365910795842,49245,0.0015972916524490573,615,10.25
I Flew Using Only Balloons AND Leaf Blowers - (2018-04-23),I Flew Using Only Balloons AND Leaf Blowers,2018-04-23,2018-04-23 17:09:02,1730,32041795,18521.3,652069,0.02035057648923851,46081,0.001438152887502089,678,11.3
"I Donated $40,000 To A Random Twitch Fortnite Streamer (world record) - (2018-04-21)","I Donated $40,000 To A Random Twitch Fortnite Streamer (world record)",2018-04-21,2018-04-21 16:07:02,1732,23925740,13813.9,621926,0.02599401314233123,30008,0.0012542140807348069,1483,24.717
Destroying My Friend's Car And Surprising Him With A New One - (2018-04-13),Destroying My Friend's Car And Surprising Him With A New One,2018-04-13,2018-04-13 17:21:00,1740,38101454,21897.4,620930,0.01629675339948969,36671,0.0009624567083450411,912,15.2
Walking Up To Random People With 100 StormTroopers - (2018-04-11),Walking Up To Random People With 100 StormTroopers,2018-04-11,2018-04-11 17:09:01,1742,18698872,10734.1,488163,0.026106548031346488,39644,0.002120127887928213,604,10.067
"I Donated $10,000 If They Said This Word (Twitch Streamers) - (2018-04-04)","I Donated $10,000 If They Said This Word (Twitch Streamers)",2018-04-04,2018-04-04 17:19:00,1749,19856513,11353.1,555665,0.027984017133320438,22575,0.001136906565619049,785,13.083
"Giving My 4,000,000th Subscriber 4,000,000 Cookies - (2018-04-02)","Giving My 4,000,000th Subscriber 4,000,000 Cookies",2018-04-02,2018-04-02 17:09:01,1751,13058847,7457.9,343966,0.026339691398482575,25835,0.0019783523001686136,641,10.683
"I Tipped Waitresses $20,000 - (2018-03-30)","I Tipped Waitresses $20,000",2018-03-30,2018-03-30 16:09:03,1754,14455896,8241.7,349956,0.024208530553899946,20210,0.0013980454757007107,744,12.4
Walking Into Random Stores With 100 Dinosaurs - (2018-03-22),Walking Into Random Stores With 100 Dinosaurs,2018-03-22,2018-03-22 17:43:02,1762,31841446,18071.2,880907,0.02766542072241317,45865,0.0014404182523620316,612,10.2
I Built A Mansion Using Only Cardboard Boxes - (2018-03-20),I Built A Mansion Using Only Cardboard Boxes,2018-03-20,2018-03-20 17:50:00,1764,25100865,14229.5,567914,0.02262527606120347,24065,0.0009587319002751499,430,7.167
Breaking Glass Using Only Megaphones - (2018-03-17),Breaking Glass Using Only Megaphones,2018-03-17,2018-03-17 17:22:47,1767,53238669,30129.4,1408648,0.026459113769354378,77578,0.0014571739199565638,552,9.2
Tying My Shoes In Every State (World Record) - (2018-03-16),Tying My Shoes In Every State (World Record),2018-03-16,2018-03-16 17:09:02,1768,17492292,9893.8,439469,0.025123580146043753,43067,0.002462055858660489,910,15.167
"I Dropped $20,000 From A Drone - (2018-03-07)","I Dropped $20,000 From A Drone",2018-03-07,2018-03-07 19:13:02,1777,7668963,4315.7,248273,0.03237373814425758,17704,0.00230852593760069,711,11.85
"Donating $10,000 To Fortnite Streamers If They Win - (2018-03-03)","Donating $10,000 To Fortnite Streamers If They Win",2018-03-03,2018-03-03 18:21:02,1781,11265827,6325.6,274145,0.024334209996301204,16115,0.0014304320490630647,966,16.1
Trying To Fly Using Only Leaf Blowers - (2018-03-01),Trying To Fly Using Only Leaf Blowers,2018-03-01,2018-03-01 18:09:03,1783,18150173,10179.6,429798,0.023680104867319998,29777,0.0016405904230224141,790,13.167
"Giving 3,000,000 Pennies To My 3,000,000th Subscriber - (2018-02-22)","Giving 3,000,000 Pennies To My 3,000,000th Subscriber",2018-02-22,2018-02-22 18:14:03,1790,8627302,4819.7,233387,0.027052142141309066,22641,0.00262434304490558,610,10.167
"I Donated $30,000 To My Favorite Twitch Streamer (ninja) - (2018-02-21)","I Donated $30,000 To My Favorite Twitch Streamer (ninja)",2018-02-21,2018-02-21 18:19:01,1791,36552585,20409.0,863913,0.023634799016266566,39858,0.001090429035319937,677,11.283
"I Gave $20,000 To Random Homeless People - (2018-02-16)","I Gave $20,000 To Random Homeless People",2018-02-16,2018-02-16 19:40:00,1796,46874697,26099.5,1319935,0.028158795351786486,75502,0.001610719745025765,656,10.933
I Bought An Expensive Car Using Only $1 Bills - (2018-02-13),I Bought An Expensive Car Using Only $1 Bills,2018-02-13,2018-02-13 18:10:01,1799,36788356,20449.3,1074260,0.029201087431033886,36708,0.0009978157219093999,629,10.483
I Bought The World's Most Expensive Apps ($10k) - (2018-02-08),I Bought The World's Most Expensive Apps ($10k),2018-02-08,2018-02-08 18:35:00,1804,26769563,14839.0,767472,0.028669575218691467,26342,0.0009840280171925107,644,10.733
We Delivered 100 Pizzas To Random Houses - (2018-02-02),We Delivered 100 Pizzas To Random Houses,2018-02-02,2018-02-02 18:12:01,1810,9051294,5000.7,227924,0.025181371856885876,11433,0.0012631343098566902,603,10.05
"I Donated $30,000 To A Random Twitch Streamer (world record) - (2018-01-27)","I Donated $30,000 To A Random Twitch Streamer (world record)",2018-01-27,2018-01-27 19:11:02,1816,32559706,17929.4,1056613,0.03245155223453185,56612,0.001738713488383464,1106,18.433
I Bought A Car Using Only Pennies - (2018-01-25),I Bought A Car Using Only Pennies,2018-01-25,2018-01-25 18:10:03,1818,26223520,14424.4,720688,0.02748250425572158,39889,0.0015211153956448257,728,12.133
I Bought One Snickers Bar From Every Walmart - (2018-01-13),I Bought One Snickers Bar From Every Walmart,2018-01-13,2018-01-13 18:15:01,1830,43672130,23864.6,1116689,0.02556983137758566,72974,0.0016709512451075778,640,10.667
Donating Big Donations To Twitch Streamers!!! - (2018-01-11),Donating Big Donations To Twitch Streamers!!!,2018-01-11,2018-01-11 17:37:00,1832,27399596,14956.1,579784,0.021160311998760856,37483,0.001368012871430659,1161,19.35
How Many Balloons Does It Take To Float? - (2017-12-30),How Many Balloons Does It Take To Float?,2017-12-30,2017-12-30 17:19:15,1844,25586096,13875.3,580889,0.022703307296275288,21111,0.0008250965680735349,661,11.017
"Can 10,000 Condoms Stop A Bullet? - (2017-12-28)","Can 10,000 Condoms Stop A Bullet?",2017-12-28,2017-12-28 18:10:01,1846,12912880,6995.1,498035,0.03856885528247765,23477,0.0018181071921987968,498,8.3
I Can't Believe I Found This Stuff On Amazon.. - (2017-12-22),I Can't Believe I Found This Stuff On Amazon..,2017-12-22,2017-12-22 18:19:10,1852,30209547,16311.9,1193756,0.03951585238931256,24967,0.0008264605887668557,501,8.35
"Saying ""Keep Net Neutrality"" For 10 Hours - (2017-12-17)","Saying ""Keep Net Neutrality"" For 10 Hours",2017-12-17,2017-12-17 15:37:34,1857,2057275,1107.8,78009,0.037918605922883424,10100,0.004909406861017609,36002,600.033
I Cant Believe What Was In This Abandoned Storage Unit.. - (2017-12-16),I Cant Believe What Was In This Abandoned Storage Unit..,2017-12-16,2017-12-16 18:09:01,1858,24276912,13066.2,881984,0.03633015599348056,16101,0.0006632227360712104,645,10.75
What Can You Cut With Paper? - (2017-12-14),What Can You Cut With Paper?,2017-12-14,2017-12-14 17:30:02,1860,28434017,15287.1,721653,0.02537991730116782,35790,0.0012587036154617197,602,10.033
Life Hacks You Need To Know - (2017-12-08),Life Hacks You Need To Know,2017-12-08,2017-12-08 17:49:10,1866,7239399,3879.6,201660,0.0278559035080122,11150,0.0015401831008347517,604,10.067
"Can 100,000 Pieces Of Paper Stop A Bullet? - (2017-12-06)","Can 100,000 Pieces Of Paper Stop A Bullet?",2017-12-06,2017-12-06 17:46:59,1868,25762424,13791.4,485714,0.018853583032404093,57901,0.00224749813915026,759,12.65
"Giving My Mom $100,000 (Proudest Day Of My Life) - (2017-12-02)","Giving My Mom $100,000 (Proudest Day Of My Life)",2017-12-02,2017-12-02 16:10:08,1872,29975829,16012.7,1477382,0.04928577621656435,44531,0.0014855635852473003,745,12.417
I Bought An Abandoned Storage Unit And Found This.. - (2017-12-01),I Bought An Abandoned Storage Unit And Found This..,2017-12-01,2017-12-01 18:44:58,1873,34885345,18625.4,623627,0.017876475064242593,23956,0.0006867066958919282,729,12.15
